"Protein IDs","Gene names","Protein names","MitoCarta3.0_SubMitoLocalization","MitoCarta3.0_MitoPathways","FC_TOTALS_OCIAD1","p_OCIAD1_TOTALS","sig_TOTALS_OCIAD1","LFQ_KO_TOTALS_22","LFQ_KO_TOTALS_23","LFQ_KO_TOTALS_24","LFQ_WT_TOTALS_22","LFQ_WT_TOTALS_23","LFQ_WT_TOTALS_24","missingness"
"O14907","TAX1BP3","Tax1-binding protein 3",NA,NA,0.918138842608233,0.139975531278644,FALSE,25.4681888083012,24.2231197233812,24.3388296649253,24.2943493563528,23.3455907706099,23.6357815418203,"complete"
"O14908;O14908-2","GIPC1","PDZ domain-containing protein GIPC1",NA,NA,0.2480602975651,0.253463636439855,FALSE,26.1188285875565,25.8525254640572,26.0214759057167,25.7195585248862,26.0348363175314,25.4942542222175,"complete"
"O14925;Q5SRD1-2;Q5SRD1","TIMM23","Mitochondrial import inner membrane translocase subunit Tim23","MIM","Protein import, sorting and homeostasis > Protein import and sorting > TIM23 presequence pathway",-0.336337298794398,0.0182630709025061,FALSE,27.8324226865749,27.8927034900613,27.8224658597169,28.232929726181,28.0702142724189,28.2534599341364,"complete"
"O14929;O14929-2","HAT1","Histone acetyltransferase type B catalytic subunit",NA,NA,0.592969554396131,0.00539914896651413,FALSE,27.0157914653829,26.9107298520407,26.9568006270285,26.3891753817624,26.4734766583601,26.2417612411412,"complete"
"O14936-3;O14936-4;O14936-5","CASK","Peripheral plasma membrane protein CASK",NA,NA,-0.311903882288604,0.104903327866684,FALSE,25.1173683606449,25.5266365375314,25.3057492352817,25.7168408943572,25.5963717096391,25.5722531763275,"complete"
"O14949","UQCRQ","Cytochrome b-c1 complex subunit 8","MIM","OXPHOS > Complex III > CIII subunits | OXPHOS > OXPHOS subunits",-0.943612817187603,0.112766216770366,FALSE,25.5023700084442,25.3924169764335,25.5076086498019,26.4465152551351,26.9986555805292,25.7880632505781,"complete"
"O14964-2;O14964","HGS","Hepatocyte growth factor-regulated tyrosine kinase substrate",NA,NA,0.315252600619399,0.0158519758521627,FALSE,25.6577738463691,25.8363036568064,25.7402622211522,25.4682911444788,25.4183551725734,25.4019356054173,"complete"
"O14967;O14967-2","CLGN","Calmegin",NA,NA,0.299651197280969,0.344984108879702,FALSE,24.8668074417742,25.1422182709417,25.2619992418803,24.3935577246779,24.7577802223204,25.220733415755,"complete"
"O14974-4;O14974-3;O14974;O14974-5;O14974-2","PPP1R12A","Protein phosphatase 1 regulatory subunit 12A",NA,NA,-0.0884788398562009,0.666684596128688,FALSE,25.5401507925371,25.2471209531856,25.5710250632485,25.2625243931435,25.8079341102365,25.5532748251598,"complete"
"O14975-2;O14975","SLC27A2","Very long-chain acyl-CoA synthetase",NA,NA,-0.307142262561502,0.430735135347532,FALSE,23.5527841691962,24.5835581789291,24.3159769678888,24.2673555856522,24.6592159411825,24.4471745768639,"complete"
"O14979-3;O14979-2","HNRNPDL","Heterogeneous nuclear ribonucleoprotein D-like",NA,NA,0.126719591198132,0.771160526214009,FALSE,29.8936167321809,29.6042589860388,30.1886207960246,29.1389978450398,30.3806506312667,29.7866892643434,"complete"
"O14980","XPO1","Exportin-1",NA,NA,0.420199577109365,0.0219585251079075,FALSE,27.4701425894622,27.2322859160163,27.2537707891851,27.0305012125467,26.9273432328885,26.7377561179003,"complete"
"O14981;O14981-2","BTAF1","TATA-binding protein-associated factor 172",NA,NA,0.496287740805535,0.452593377850429,FALSE,24.4276496732136,25.0877336727425,25.1610276515969,24.0947463623215,25.4083267956482,23.6844746171667,"complete"
"O15020;O15020-2","SPTBN2","Spectrin beta chain, non-erythrocytic 2",NA,NA,1.41480573554056,0.00428352297754919,TRUE,25.3773624513394,25.5436108366142,25.5205988817788,24.0560754086038,24.3060620106931,23.8350175438138,"complete"
"O15027-2;O15027-4;O15027-3;O15027;O15027-5","SEC16A","Protein transport protein Sec16A",NA,NA,0.155280860033368,0.733718477237568,FALSE,24.0469011496344,24.9423308429228,24.6354259133715,24.4447383107837,24.9313370343887,23.7827399806562,"complete"
"O15031","PLXNB2","Plexin-B2",NA,NA,0.423540761606265,0.111404429769894,FALSE,26.6145873934368,26.9333122977158,26.5849697412976,26.6192220943566,26.1306053507561,26.1124197025187,"complete"
"O15042;O15042-2;O15042-3","U2SURP","U2 snRNP-associated SURP motif-containing protein",NA,NA,0.134526552757631,0.679371392394034,FALSE,26.3441861963232,25.8552143440776,26.2830791884739,25.7686014704115,26.5357004665573,25.774598133633,"complete"
"O15067","PFAS","Phosphoribosylformylglycinamidine synthase",NA,NA,0.290389595054567,0.12854416827728,FALSE,27.1942494587895,27.0244499248361,26.929325513862,26.9812053016516,26.5585044430079,26.7371463676644,"complete"
"O15084-2;O15084;O15084-4;O15084-1","ANKRD28","Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A",NA,NA,0.320225298640402,0.297276911189828,FALSE,24.8379585178594,24.3508128259617,24.3511931647417,24.5327368142716,24.2356923205196,23.8108594778504,"complete"
"O15091-2;O15091;O15091-4;O15091-3","KIAA0391","Mitochondrial ribonuclease P protein 3",NA,NA,-0.060685711630434,0.669171872000723,FALSE,24.6192811472745,24.3859383756373,24.6004750663741,24.4459838039176,24.8033445736761,24.5384233465835,"complete"
"O15118;O15118-2","NPC1","Niemann-Pick C1 protein",NA,NA,-0.6395703512982,0.0939253387650193,FALSE,24.9464912911848,25.7171885067246,25.5446482429942,25.8927963465777,26.341583017703,25.8926597305175,"complete"
"O15121","DEGS1","Sphingolipid delta(4)-desaturase DES1",NA,NA,0.694628578357531,0.185840525243074,FALSE,25.2264215944891,25.6969322134421,25.9640482560215,24.3329290423522,25.5662735334066,24.9043137531213,"complete"
"O15126;O15126-2","SCAMP1","Secretory carrier-associated membrane protein 1",NA,NA,-0.4957418754496,0.16737148883843,FALSE,25.494403188082,25.4608220509162,25.1928139784258,26.3329221050545,25.7989882224605,25.5033545162578,"complete"
"O15127","SCAMP2","Secretory carrier-associated membrane protein 2",NA,NA,-0.571861668823367,0.0867367152779314,FALSE,26.5927355584882,26.963940609869,26.8225227092678,27.4354035347755,27.6748223479443,26.9845580013753,"complete"
"O15143","ARPC1B","Actin-related protein 2/3 complex subunit 1B",NA,NA,-0.1607977617087,0.258958912977994,FALSE,25.5023222208867,25.3642028685928,25.2829641738387,25.7429024085773,25.4247574677469,25.4642226721201,"complete"
"O15144","ARPC2","Actin-related protein 2/3 complex subunit 2",NA,NA,-0.344109564030667,0.146180029860729,FALSE,26.6376612760306,26.4889072332579,26.3392959319588,27.1192609471373,26.5810637886682,26.7978683975338,"complete"
"O15145","ARPC3","Actin-related protein 2/3 complex subunit 3",NA,NA,-0.385180730105834,0.0464236226593194,FALSE,25.3768907600611,25.3587063310055,25.3228747164531,25.766372982324,25.57036342092,25.8772775945932,"complete"
"O15155;O15155-2","BET1","BET1 homolog",NA,NA,-1.91403170633233,0.193674636776739,FALSE,21.4148027717607,24.9262551242578,23.1615928570903,25.5743481999752,24.6373528319816,25.033044840149,"MNAR"
"O15160-2;O15160","POLR1C","DNA-directed RNA polymerases I and III subunit RPAC1",NA,NA,0.361383255031299,0.0781413536018256,FALSE,25.7559729349218,26.1220182671809,26.1019867383941,25.4513875850592,25.7556051796162,25.6888354107275,"complete"
"O15164-2;O15164","TRIM24","Transcription intermediary factor 1-alpha",NA,NA,4.15495920099507,0.0100498729505983,TRUE,23.6918744127182,24.3784372464704,23.9542402926981,19.8531868181117,18.8985386231338,20.807948907656,"MNAR"
"O15173;O15173-2","PGRMC2","Membrane-associated progesterone receptor component 2",NA,NA,0.239780513419831,0.622797021814009,FALSE,26.3484443555031,26.9242405180753,27.1984487079833,25.8616154456822,27.0737357274154,26.8164408682046,"complete"
"O15182","CETN3","Centrin-3",NA,NA,0.628330640804048,0.246743450837292,FALSE,24.1337826657422,23.5574027738957,NA,23.3779005119112,23.031890473709,23.2419952514245,NA
"O15212","PFDN6","Prefoldin subunit 6",NA,NA,0.613984542069499,0.0280883125988002,FALSE,25.467614267256,25.3710462491864,25.4593901404531,24.7917567121247,25.0341001554313,24.630240163131,"complete"
"O15213","WDR46","WD repeat-containing protein 46",NA,NA,-0.922434486097032,0.43157936478954,FALSE,24.321506934132,24.6762888958289,25.689627315181,24.3057304480522,27.4752041954214,25.6737919599594,"complete"
"O15226;O15226-2","NKRF","NF-kappa-B-repressing factor",NA,NA,-1.0276112500484,0.0279509834477763,TRUE,24.5690536848292,23.7697871143199,24.275682795753,24.977504116957,25.4592828662668,25.2605703618235,"complete"
"O15228;O15228-2","GNPAT","Dihydroxyacetone phosphate acyltransferase",NA,NA,-0.288546702928333,0.362756153260483,FALSE,24.2850865711609,24.4648721851223,24.6639147547369,24.4271317893562,25.2313650264254,24.6210168040235,"complete"
"O15235","MRPS12","28S ribosomal protein S12, mitochondrial","Matrix","Mitochondrial central dogma > Translation > Mitochondrial ribosome",-0.613444867708868,0.152658851844374,FALSE,25.8292814174743,25.6822450277039,25.354833125473,26.8071674416768,25.9302785190873,25.9692482130137,"complete"
"O15254-2;O15254","ACOX3","Peroxisomal acyl-coenzyme A oxidase 3",NA,NA,2.164732951037,0.227239992551953,FALSE,23.1820325366289,23.4973311680419,23.8032756216358,20.2239192698547,19.9131688727322,23.8513523306087,"MNAR"
"O15258","RER1","Protein RER1",NA,NA,-0.440189385125166,0.239496732001759,FALSE,26.7305784601601,26.7612947242835,26.5524303485749,27.4936326132648,27.2717116311636,26.5995274439656,"complete"
"O15260;O15260-2;O15260-3","SURF4","Surfeit locus protein 4",NA,NA,-0.196367252295069,0.662233871180223,FALSE,26.8874515362611,26.9762307048233,27.3451724625781,26.7775888126185,28.0012608349591,27.0191068129701,"complete"
"O15269;O15269-2","SPTLC1","Serine palmitoyltransferase 1",NA,NA,0.101355688399032,0.689754392373306,FALSE,25.780451188174,25.725978188672,26.0242754749633,25.3671275892568,26.0898512769903,25.7696589203651,"complete"
"O15270","SPTLC2","Serine palmitoyltransferase 2","Membrane","Metabolism > Lipid metabolism > Phospholipid metabolism",0.454734483943767,0.31792877809518,FALSE,25.9615708132221,26.2609321803416,26.5631078330613,25.2578389158785,26.423601755877,25.7399667030382,"complete"
"O15294;O15294-3;O15294-2;O15294-4","OGT","UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit",NA,NA,0.0109321420157329,0.887490104698142,FALSE,25.33329869398,25.5149745681787,25.4080227460882,25.4399689567465,25.3101660258725,25.4733645995807,"complete"
"O15347","HMGB3","High mobility group protein B3",NA,NA,0.422184309365097,0.00151814863516451,FALSE,26.9484141449292,26.8124300003781,26.9104121635658,26.4063822934256,26.5130530839303,26.4852680034219,"complete"
"O15355","PPM1G","Protein phosphatase 1G",NA,NA,0.493070618270366,0.181796345544432,FALSE,27.3419852084733,26.9954566170047,26.8084667877655,27.050726462327,26.3487803439505,26.2671899521549,"complete"
"O15371-2;O15371-3;O15371","EIF3D","Eukaryotic translation initiation factor 3 subunit D",NA,NA,0.176548623980565,0.185829285595014,FALSE,27.5609233090123,27.6558252657466,27.4932353973818,27.5679711295306,27.2572028065733,27.3551641640951,"complete"
"O15372","EIF3H","Eukaryotic translation initiation factor 3 subunit H",NA,NA,0.407880366944298,0.0520525985749511,FALSE,26.8040481861113,26.7966521442238,26.6832880023998,26.4927154304068,26.1374202183092,26.430211583186,"complete"
"O15381;O15381-5;O15381-2;O15381-3;O15381-4","NVL","Nuclear valosin-containing protein-like",NA,NA,-0.222014158970865,0.824412187657196,FALSE,25.1104265974828,25.1422657120203,26.2278355523548,24.2299760251161,27.1120568644872,25.8045374491672,"complete"
"O15382;O15382-2","BCAT2","Branched-chain-amino-acid aminotransferase, mitochondrial","Matrix","Metabolism > Amino acid metabolism > Branched-chain amino acid metabolism",0.147449018935731,0.53419952855601,FALSE,27.1452137752416,27.4262075394027,27.0646209969577,27.4194600745154,26.8143504203618,26.9598847599176,"complete"
"O15392-5;O15392-4;O15392;O15392-2;O15392-7;O15392-6;O15392-3","BIRC5","Baculoviral IAP repeat-containing protein 5",NA,NA,0.0879746375961332,0.616020176170005,FALSE,24.3675358584448,24.0991750346606,24.3814953774403,23.9316884675401,24.3183157365483,24.3342781536689,"complete"
"O15397;O15397-2","IPO8","Importin-8",NA,NA,0.983279583841501,0.000603916289498341,FALSE,25.139193356865,25.3771027763486,25.2159297447822,24.3573699054614,24.2038117278076,24.2212054932023,"complete"
"O15400-2;O15400","STX7","Syntaxin-7",NA,NA,-0.285080364453801,0.053858990320405,FALSE,26.7566581055235,26.4736962212156,26.6275433995068,26.857292760705,26.9865593659293,26.869286692973,"complete"
"O15439-2;O15439;O15439-4;O15439-3","ABCC4","Multidrug resistance-associated protein 4",NA,NA,0.276141613116867,0.618406515689498,FALSE,23.0168721991626,24.1508141567794,24.0163172882504,23.1076781585992,24.1845751509991,23.0633254952435,"complete"
"O15446;O15446-2","CD3EAP","DNA-directed RNA polymerase I subunit RPA34",NA,NA,0.0395822045509,0.716562287230437,FALSE,25.0401836500772,25.3592132695615,25.242800297019,25.167511435925,25.2188269772822,25.1371121897978,"complete"
"O15460-2;O15460","P4HA2","Prolyl 4-hydroxylase subunit alpha-2",NA,NA,0.5140131787782,0.00675852500313987,FALSE,28.4307673888292,28.4074980472196,28.4201222448725,27.9187145901027,27.9766486386011,27.8209849158829,"complete"
"O15498-2;O15498","YKT6","Synaptobrevin homolog YKT6",NA,NA,-0.036397613617936,0.805835032215135,FALSE,23.2084868288956,23.6022667512251,23.4113958337602,23.5208396525693,23.5208925233184,23.289610078847,"MAR"
"O15504;O15504-2;O15504-3","NUPL2","Nucleoporin-like protein 2",NA,NA,-0.0196349284137014,0.931070341626622,FALSE,24.5488387938639,25.0391827797876,24.9987292220113,24.6238629997945,24.8998472771857,25.1219453039237,"MAR"
"O15511;O15511-2","ARPC5","Actin-related protein 2/3 complex subunit 5",NA,NA,-0.396887699359567,0.0568415965264872,FALSE,25.5924476138521,25.4420754067713,25.3728608448601,26.0790005285161,25.8451735597594,25.6738728752867,"complete"
"O15514","POLR2D","DNA-directed RNA polymerase II subunit RPB4",NA,NA,1.92322328916848,0.0156282018708238,TRUE,25.5160907631467,26.3524192851049,26.0963669140183,24.0443552690341,NA,24.0857827941422,NA
"O15533-2;O15533;O15533-3;O15533-4","TAPBP","Tapasin",NA,NA,0.760309111382,0.141317377156268,FALSE,25.0287139438489,25.5121109430235,NA,24.2618380856807,25.0944187271544,24.1740531833275,NA
"O43143","DHX15","Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15",NA,NA,0.139812247429834,0.697783595064243,FALSE,27.4704700394586,27.4677508714828,27.8471854520639,26.9570699494924,27.9873052310545,27.4215944401689,"complete"
"O43148;O43148-2","RNMT","mRNA cap guanine-N7 methyltransferase",NA,NA,-0.641568732119868,0.0846120319709567,FALSE,25.2858480725947,24.8958618767143,25.3357175979876,25.4408756247413,26.2165168937794,25.7847412251355,"complete"
"O43159","RRP8","Ribosomal RNA-processing protein 8",NA,NA,-0.0504380286105999,0.894721270084453,FALSE,24.7922867081573,24.6147491445005,25.1096146592479,24.3084406371794,25.4000787201494,24.9594452404087,"complete"
"O43169","CYB5B","Cytochrome b5 type B","MOM","Metabolism > Metals and cofactors > Heme-containing proteins | Metabolism > Detoxification > Xenobiotic metabolism | Metabolism > Detoxification > Amidoxime reducing complex | Metabolism > Electron carriers > Cytochromes",-0.0746711334012353,0.700152058184258,FALSE,30.0778863067971,29.7965415277519,29.9750085990423,29.9888151902433,30.3106991958937,29.773935447658,"complete"
"O43172-2;O43172","PRPF4","U4/U6 small nuclear ribonucleoprotein Prp4",NA,NA,-0.515520103788031,0.199720253673378,FALSE,25.0872905625361,25.4549568316887,25.68258481246,25.3880626075923,26.2903474086987,26.0929825017579,"complete"
"O43175","PHGDH","D-3-phosphoglycerate dehydrogenase",NA,NA,0.0332811128076322,0.710277950122089,FALSE,28.2321321219781,28.3526805708384,28.2211855475732,28.340709289288,28.1016465139283,28.2637990987505,"complete"
"O43181","NDUFS4","NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial","MIM","OXPHOS > Complex I > CI subunits | OXPHOS > OXPHOS subunits",-0.134243313453634,0.755974369793898,FALSE,26.6397687073826,27.9092654616765,27.3451612428485,27.5576878485891,27.5434268253027,27.1958106783767,"complete"
"O43237;O43237-2","DYNC1LI2","Cytoplasmic dynein 1 light intermediate chain 2",NA,NA,0.464222577643266,0.0303981829544218,FALSE,25.265305884855,25.5044430712731,25.3435062710308,24.9614490348684,24.6961971376777,25.062941321683,"complete"
"O43242;O43242-2","PSMD3","26S proteasome non-ATPase regulatory subunit 3",NA,NA,0.338889990440869,0.169751512516987,FALSE,27.9802797981615,27.7966732043405,27.6982676837612,27.7763965198174,27.4859126394607,27.1962415556625,"complete"
"O43251-6;O43251-8;O43251-3;O43251-5;O43251-10;O43251-2;O43251","RBFOX2","RNA binding protein fox-1 homolog 2",NA,NA,0.0356092718690668,0.686056165947143,FALSE,24.5930087813608,24.3342585396235,24.4258361799664,24.435580525614,24.4160418948159,24.3946532649136,"complete"
"O43252","PAPSS1","Bifunctional 3-phosphoadenosine 5-phosphosulfate synthase 1;Sulfate adenylyltransferase;Adenylyl-sulfate kinase",NA,NA,1.68346198856187,0.00246235904067219,TRUE,25.554814175418,26.0920308024752,25.7705729998056,24.2685654393319,23.9934377131043,24.105028859577,"complete"
"O43264;O43264-2","ZW10","Centromere/kinetochore protein zw10 homolog",NA,NA,0.539689486989833,0.141469659820484,FALSE,26.0783871400956,26.569638435757,26.6403585065356,25.5557615703138,26.3318717789145,25.7816822721904,"complete"
"O43278-2;O43278","SPINT1","Kunitz-type protease inhibitor 1",NA,NA,-2.35557661763557,0.0983948957280651,FALSE,20.0865942418946,22.9163886482296,21.6442673062362,24.1453962808518,23.9126447725486,23.6559389958667,"MNAR"
"O43290","SART1","U4/U6.U5 tri-snRNP-associated protein 1",NA,NA,-0.570073653130802,0.257011491354186,FALSE,25.1994251001061,25.3095754695605,25.7604667369356,25.3026535684506,26.5427516517836,26.1342830457604,"complete"
"O43292;O43292-2","GPAA1","Glycosylphosphatidylinositol anchor attachment 1 protein",NA,NA,-0.295668105572869,0.535007648186454,FALSE,25.3381420836606,26.2176311042482,25.6143814658893,26.4965585296771,26.2153514143852,25.3452490264544,"MAR"
"O43324;O43324-2","EEF1E1","Eukaryotic translation elongation factor 1 epsilon-1",NA,NA,-0.253621099085166,0.271798640709586,FALSE,27.5560207478643,27.4337811142893,27.2603041817399,28.0056051939201,27.5179293925621,27.4874347546668,"complete"
"O43390-2;O43390-4","HNRNPR","Heterogeneous nuclear ribonucleoprotein R",NA,NA,-0.490337515837815,0.547690777251962,FALSE,24.3843891347025,24.5526470869442,24.9965700035237,NA,25.7130847171562,24.5566611312997,NA
"O43390;O43390-3","HNRNPR","Heterogeneous nuclear ribonucleoprotein R",NA,NA,0.261729562598934,0.633078228857793,FALSE,29.7207684276954,29.8579787059259,30.4102448154797,28.8713723934865,30.3479509705561,29.9844798972616,"complete"
"O43395;O43395-3","PRPF3","U4/U6 small nuclear ribonucleoprotein Prp3",NA,NA,0.095714411005968,0.793913709044779,FALSE,25.5324954401298,25.722049830495,26.0505069136223,25.1111762514393,26.1310887271946,25.7756439725953,"complete"
