"Protein IDs","Gene names","Protein names","MitoCarta3.0_SubMitoLocalization","MitoCarta3.0_MitoPathways","FC_MITOS_OCIAD1","p_OCIAD1_MITOS","sig_MITOS_OCIAD1","LFQ_KO_MITOS_22","LFQ_KO_MITOS_23","LFQ_KO_MITOS_24","LFQ_WT_MITOS_22","LFQ_WT_MITOS_23","LFQ_WT_MITOS_24","missingness"
"O14975-2;O14975","SLC27A2","Very long-chain acyl-CoA synthetase",NA,NA,-0.414217089941701,0.112718237121977,FALSE,25.3916894962587,25.2337683456055,25.0455388436833,25.396260698306,25.5645282543291,25.9528590027375,"complete"
"O14979-3;O14979-2","HNRNPDL","Heterogeneous nuclear ribonucleoprotein D-like",NA,NA,0.512725216190834,0.154080810334071,FALSE,25.3931030552363,25.3948927939377,26.1081340511068,25.2185059202034,25.1802774933258,24.9591708381791,"complete"
"O14980","XPO1","Exportin-1",NA,NA,-0.422433613006433,0.346014657300434,FALSE,24.7805765159353,24.7873713859077,25.8097172268343,25.5477536556849,25.3002748680589,25.7969374439528,"complete"
"O15020;O15020-2","SPTBN2","Spectrin beta chain, non-erythrocytic 2",NA,NA,1.3776339322518,0.00340258237229338,TRUE,26.8744428439969,26.5316311408041,26.5814133704336,24.9702444197576,25.4995067111027,25.3848344276189,"complete"
"O15027-2;O15027-4;O15027-3;O15027;O15027-5","SEC16A","Protein transport protein Sec16A",NA,NA,-0.0100729274872826,0.983376995899646,FALSE,NA,24.5580185197762,23.8111386287479,23.8704535055688,24.2870209475652,24.426480052114,NA
"O15031","PLXNB2","Plexin-B2",NA,NA,0.490154708216398,0.0583598209755304,FALSE,27.6341544688818,27.3401202390627,27.3584860659971,26.6603054248981,27.089316667687,27.1126745567073,"complete"
"O15042;O15042-2;O15042-3","U2SURP","U2 snRNP-associated SURP motif-containing protein",NA,NA,0.350828502495133,0.382222993882081,FALSE,24.3551746375556,24.7536930572532,24.2702630278609,24.5855637310711,24.2060040995816,23.5350773845316,"complete"
"O15050","TRANK1","TPR and ankyrin repeat-containing protein 1",NA,NA,2.39072178690427,0.121923063095433,FALSE,31.411090603017,29.8608938709926,30.3774663909988,27.2099533729732,30.1390300675108,27.1283020638116,"MNAR"
"O15067","PFAS","Phosphoribosylformylglycinamidine synthase",NA,NA,-2.33096149105947,0.00318961147898902,TRUE,21.6676453354948,21.8331021376515,21.0503769721611,23.8716921063459,23.6229570688395,24.0493597433004,"complete"
"O15091-2;O15091;O15091-4;O15091-3","KIAA0391","Mitochondrial ribonuclease P protein 3",NA,NA,0.0603119973294675,0.328288469074293,FALSE,25.8675682488587,25.910057141039,26.0141229996793,25.9045836604529,25.8084472475595,25.8977814895762,"complete"
"O15118;O15118-2","NPC1","Niemann-Pick C1 protein",NA,NA,-0.856738046459402,4.44273163466547e-05,FALSE,26.2086536176505,26.204158042865,26.1311722818599,27.0201329766241,27.0259893528826,27.0680757522469,"complete"
"O15120-2;O15120","AGPAT2","1-acyl-sn-glycerol-3-phosphate acyltransferase beta",NA,NA,-1.2846563465049,0.0119351292342528,TRUE,23.171872782161,23.3017086561331,22.6998526873578,24.4135740606011,24.2713613828433,NA,NA
"O15121","DEGS1","Sphingolipid delta(4)-desaturase DES1",NA,NA,0.127066235334599,0.259292236746902,FALSE,25.7602837417386,25.8639407278523,25.9631592769091,25.803703475546,25.5841395818425,25.8183419831077,"complete"
"O15126;O15126-2","SCAMP1","Secretory carrier-associated membrane protein 1",NA,NA,0.217505984263365,0.393678081557589,FALSE,26.102237286268,25.7927897668751,26.3051087517044,25.5385464666747,25.8781770402639,26.1308943451188,"complete"
"O15127","SCAMP2","Secretory carrier-associated membrane protein 2",NA,NA,-0.315535550890033,0.117382550015291,FALSE,26.7725483167087,26.6940340050132,27.0661698796833,27.051516336424,27.0462939416691,27.3815485759822,"complete"
"O15143","ARPC1B","Actin-related protein 2/3 complex subunit 1B",NA,NA,-0.0354902686001672,0.822900111419533,FALSE,25.5929873897473,25.4047878417382,25.8401593680483,25.5208041686564,25.7778935685441,25.6457076681338,"complete"
"O15144","ARPC2","Actin-related protein 2/3 complex subunit 2",NA,NA,-0.323705596646999,0.0116885025362213,FALSE,26.7227170755232,26.6753168749999,26.5672231180487,26.8991230249023,26.9520776130264,27.0851732205841,"complete"
"O15145","ARPC3","Actin-related protein 2/3 complex subunit 3",NA,NA,-0.687198448248665,0.00481889202030316,FALSE,25.1098485899127,25.0879799238339,25.0838936452344,25.791444793811,25.8654068260833,25.6864658838327,"complete"
"O15160-2;O15160","POLR1C","DNA-directed RNA polymerases I and III subunit RPAC1",NA,NA,0.562139217661798,0.20800036749081,FALSE,24.3082930618444,24.0857020218107,23.4530166689834,23.2833024219459,23.9031360378877,22.9741556398195,"MAR"
"O15173;O15173-2","PGRMC2","Membrane-associated progesterone receptor component 2",NA,NA,-0.171166666790331,0.0858782117015874,FALSE,26.9056055373374,26.9146886138492,26.8507807513939,27.0997196741537,27.1375436138465,26.9473116149513,"complete"
"O15212","PFDN6","Prefoldin subunit 6",NA,NA,0.41477368802445,0.477673685234571,FALSE,NA,23.5349714435405,24.3262222337422,23.3425675854425,23.4776381324103,23.7272637339979,NA
"O15213","WDR46","WD repeat-containing protein 46",NA,NA,0.224884717008432,0.304282269251587,FALSE,23.3899028619814,23.2959144475257,23.1579920757471,23.054790437534,23.3411304919934,22.7732343047015,"complete"
"O15228;O15228-2","GNPAT","Dihydroxyacetone phosphate acyltransferase",NA,NA,-0.555027083675199,0.0048191049289999,FALSE,25.5878789843082,25.5614970640341,25.5951770782246,26.0889696704564,26.0933999122468,26.2272647948893,"complete"
"O15230;O15230-2","LAMA5","Laminin subunit alpha-5",NA,NA,1.43751077064643,0.0640298160006989,FALSE,24.086476129184,24.1841059532927,24.3207369986853,NA,22.5572467109175,22.9619444685643,NA
"O15235","MRPS12","28S ribosomal protein S12, mitochondrial","Matrix","Mitochondrial central dogma > Translation > Mitochondrial ribosome",0.00495338302960135,0.969895979021505,FALSE,27.4052137774619,27.4940651452976,27.6863715471468,27.6636130919782,27.5548261674582,27.3523510613811,"complete"
"O15239","NDUFA1","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 1","MIM","OXPHOS > Complex I > CI subunits | OXPHOS > OXPHOS subunits",0.104884595625865,0.544347531184803,FALSE,25.7114098048457,25.7012781605352,25.8215793004586,25.7250265136267,25.8339816269293,25.3606053384059,"complete"
"O15254-2;O15254","ACOX3","Peroxisomal acyl-coenzyme A oxidase 3",NA,NA,0.349407365712864,0.240998879722055,FALSE,24.7858550016304,24.3900594435157,24.3793241113592,23.7584014519718,24.3246019290683,24.4240130783266,"complete"
"O15258","RER1","Protein RER1",NA,NA,0.317184636924804,0.263079984165223,FALSE,27.0458246016517,27.0478086794201,27.0387444112356,26.6052225380124,26.4473877992437,27.1282134442769,"complete"
"O15260;O15260-2;O15260-3","SURF4","Surfeit locus protein 4",NA,NA,-0.813155349868932,0.0414253672837591,FALSE,26.6506612687807,26.2913773937898,26.321320994506,26.8360819716511,27.3088856578947,27.5578580771375,"complete"
"O15269;O15269-2","SPTLC1","Serine palmitoyltransferase 1",NA,NA,-0.0886728318039012,0.245621486828278,FALSE,26.1401193812716,26.1735972602932,26.2871947842688,26.3017476725869,26.2008506885135,26.3643315601449,"complete"
"O15270","SPTLC2","Serine palmitoyltransferase 2","Membrane","Metabolism > Lipid metabolism > Phospholipid metabolism",-0.00668774604859834,0.929641090472126,FALSE,26.4068496653307,26.4643052317945,26.5662171714559,26.5190125600103,26.3809280938047,26.5574946529119,"complete"
"O15294;O15294-3;O15294-2;O15294-4","OGT","UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit",NA,NA,0.0883381999008819,0.866830203355266,FALSE,NA,23.1100623980247,22.6043426134744,21.9565608103863,23.2948673274145,23.0551647797452,NA
"O15347","HMGB3","High mobility group protein B3",NA,NA,0.159416155832997,0.63415441215929,FALSE,NA,25.9439580496324,25.949618346786,25.2468749216914,26.2236859143151,25.8915552911221,NA
"O15355","PPM1G","Protein phosphatase 1G",NA,NA,-0.773105951999469,0.176924801229396,FALSE,22.1334861373122,21.8339487412676,22.1142816463292,22.3341935481354,22.5011654376611,23.5656753951109,"complete"
"O15371-2;O15371-3;O15371","EIF3D","Eukaryotic translation initiation factor 3 subunit D",NA,NA,-0.0359650192083656,0.735378153014233,FALSE,26.3242410439234,26.1986180498983,26.4156062689508,26.2174736481504,26.3467449542809,26.4821418179663,"complete"
"O15372","EIF3H","Eukaryotic translation initiation factor 3 subunit H",NA,NA,0.132482216237968,0.306777264110353,FALSE,25.7960331742556,25.5913622577372,25.7792109953674,25.4264544395999,25.7383312589373,25.6043740801091,"complete"
"O15381;O15381-5;O15381-2;O15381-3;O15381-4","NVL","Nuclear valosin-containing protein-like",NA,NA,2.12309844165073,0.101693959364854,FALSE,22.67037955839,21.6234288991535,22.1500697565104,19.4989380752113,21.583486883586,18.9921579303044,"MNAR"
"O15382;O15382-2","BCAT2","Branched-chain-amino-acid aminotransferase, mitochondrial","Matrix","Metabolism > Amino acid metabolism > Branched-chain amino acid metabolism",0.21126591290847,0.080667778262801,FALSE,28.654261140614,28.7144281981328,28.708059380455,28.5717910184859,28.5235213929878,28.3476385690027,"complete"
"O15397;O15397-2","IPO8","Importin-8",NA,NA,0.495332786893432,0.0500469091444929,FALSE,23.7480978716569,23.5687503374607,23.4526328048963,22.9887140751259,23.3719485724616,22.9228200057461,"MAR"
"O15400-2;O15400","STX7","Syntaxin-7",NA,NA,-0.766536921214566,0.00710306120468768,FALSE,26.6689596014318,26.616028686998,26.6116727966609,27.3077166491646,27.3382520712545,27.5503031283153,"complete"
"O15439-2;O15439;O15439-4;O15439-3","ABCC4","Multidrug resistance-associated protein 4",NA,NA,-0.724978566183534,0.0148141466724946,FALSE,25.6953237502902,25.4956328703472,25.4322142463973,26.1348744394912,26.5299026337381,26.133329492356,"complete"
"O15460-2;O15460","P4HA2","Prolyl 4-hydroxylase subunit alpha-2",NA,NA,0.336551755319935,0.129561975814032,FALSE,29.542158089799,29.2382067849358,29.4811826565485,28.80011678367,29.2188036367099,29.2329718449436,"complete"
"O15504;O15504-2;O15504-3","NUPL2","Nucleoporin-like protein 2",NA,NA,0.0462659009311501,0.904847048405726,FALSE,24.106335560076,23.8410995803085,23.3393886554452,23.4501243843703,23.9818930109872,NA,NA
"O15511;O15511-2","ARPC5","Actin-related protein 2/3 complex subunit 5",NA,NA,-0.382034003858731,0.0136267916855905,FALSE,25.3817957536495,25.2282506734932,25.4436499392506,25.6133883830183,25.834045557264,25.7523644376872,"complete"
"O15533-2;O15533;O15533-3;O15533-4","TAPBP","Tapasin",NA,NA,0.377512127244831,0.120855845353237,FALSE,25.5849115059663,25.6319234513818,25.5538409689004,25.1623427296359,24.9870221930956,25.4887746217825,"complete"
"O43143","DHX15","Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15",NA,NA,-0.385877411764397,0.31389755806176,FALSE,22.7478227117275,23.1028452780438,23.6363834588597,23.8506864941389,23.1423660304308,23.6516311593545,"complete"
"O43148;O43148-2","RNMT","mRNA cap guanine-N7 methyltransferase",NA,NA,0.149478535450601,0.49818939452346,FALSE,23.9650202823881,23.9876292186964,23.5071165772731,23.5814567695754,23.5138264323923,23.9160472700381,"complete"
"O43169","CYB5B","Cytochrome b5 type B","MOM","Metabolism > Metals and cofactors > Heme-containing proteins | Metabolism > Detoxification > Xenobiotic metabolism | Metabolism > Detoxification > Amidoxime reducing complex | Metabolism > Electron carriers > Cytochromes",-0.263585249505866,0.0987244899116406,FALSE,30.3723816882711,30.4895989483148,30.1883061761967,30.6529050317003,30.4486533537982,30.7394841758017,"complete"
"O43175","PHGDH","D-3-phosphoglycerate dehydrogenase",NA,NA,-0.363199785979265,0.0365900585344868,FALSE,26.6419731589601,26.6520110288813,26.7505966192446,27.0102943497792,26.9171021217565,27.2067836934881,"complete"
"O43181","NDUFS4","NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial","MIM","OXPHOS > Complex I > CI subunits | OXPHOS > OXPHOS subunits",-0.064920191103365,0.799039244386772,FALSE,29.2233073290006,28.91419326948,29.6075996484856,29.1041985458883,29.5313650398085,29.3042972345795,"complete"
"O43237;O43237-2","DYNC1LI2","Cytoplasmic dynein 1 light intermediate chain 2",NA,NA,-0.261444444373534,0.498554335364272,FALSE,24.5425280954024,23.9620813055347,23.8662857840545,23.8620397578952,24.8106402555204,24.4825485046966,"complete"
"O43242;O43242-2","PSMD3","26S proteasome non-ATPase regulatory subunit 3",NA,NA,-0.897986542834097,0.0438852177628644,FALSE,24.5279962551698,24.9411272618699,25.311177458435,26.2195286639277,25.505556090988,25.7491758490613,"complete"
"O43252","PAPSS1","Bifunctional 3-phosphoadenosine 5-phosphosulfate synthase 1;Sulfate adenylyltransferase;Adenylyl-sulfate kinase",NA,NA,-0.166824946179467,0.810257358376213,FALSE,24.1641258273323,24.1974690919623,22.5459707231759,NA,24.1294622979547,23.4758980227179,NA
"O43264;O43264-2","ZW10","Centromere/kinetochore protein zw10 homolog",NA,NA,-0.152936161510166,0.353933999557148,FALSE,26.0780917527954,26.2148242221002,25.8778309921865,26.2516986557678,26.0052571434349,26.3725996524099,"complete"
"O43278-2;O43278","SPINT1","Kunitz-type protease inhibitor 1",NA,NA,-1.11118523304477,0.119531838676477,FALSE,23.4679478844127,23.4155942813742,23.4889358135148,24.2740990600879,24.0274931389361,25.404441479412,"complete"
"O43292;O43292-2","GPAA1","Glycosylphosphatidylinositol anchor attachment 1 protein",NA,NA,0.223653758713631,0.14831844246553,FALSE,26.2937081135873,26.3861136949271,26.0470483250972,26.0720072230481,25.9621311191258,26.0217705152968,"complete"
"O43324;O43324-2","EEF1E1","Eukaryotic translation elongation factor 1 epsilon-1",NA,NA,-0.438097013681098,0.0599342576387018,FALSE,26.1313564796993,26.2630830216797,26.5733608545694,26.8643730547657,26.5656529967499,26.8520653454761,"complete"
"O43390;O43390-3","HNRNPR","Heterogeneous nuclear ribonucleoprotein R",NA,NA,0.750293482023501,0.0271856506382435,FALSE,26.7914651694084,26.7285512879622,27.207182555549,26.1679446878789,26.2451970367258,26.0631768422444,"complete"
"O43396","TXNL1","Thioredoxin-like protein 1",NA,NA,-0.482234736519302,0.199990618501396,FALSE,23.3562825048543,22.9033352468319,22.6236685788719,22.9837206947062,23.7043923418974,23.6418775035124,"complete"
"O43399;O43399-5;O43399-7","TPD52L2","Tumor protein D54",NA,NA,-0.762266007833901,0.0699129142613987,FALSE,27.2400374682968,26.9699390957893,27.790645426406,27.883758924778,28.1718372314445,28.2318238577713,"complete"
"O43402;O43402-2","EMC8","ER membrane protein complex subunit 8",NA,NA,-0.193011358317367,0.312083952270873,FALSE,26.5394562545423,26.2338772126521,26.4552623916504,26.341245171834,26.7978182211968,26.6685665407661,"complete"
"O43427-2;O43427","FIBP","Acidic fibroblast growth factor intracellular-binding protein",NA,NA,-0.0800309871399847,0.220778499172647,FALSE,24.276556249035,24.3145759825212,24.4288223633633,NA,24.4138761815369,24.4261555226894,NA
"O43432;O43432-3;O43432-4;O43432-2","EIF4G3","Eukaryotic translation initiation factor 4 gamma 3",NA,NA,-0.426892228185167,0.135187166049025,FALSE,22.9599034959395,22.776621530963,23.0146503566732,23.0956366124498,23.2297990959576,23.7064163597238,"complete"
"O43464-3;O43464;O43464-4;O43464-2;P83110-2;P83110","HTRA2","Serine protease HTRA2, mitochondrial","MIM","Protein import, sorting and homeostasis > Protein homeostasis > Proteases | Mitochondrial dynamics and surveillance > Apoptosis",0.551551737968598,0.00683252477932641,FALSE,28.2088210559402,28.3375155506416,28.310572801017,27.8742030999323,27.7052763345806,27.6227747591801,"complete"
"O43488;Q8NHP1;O95154","AKR7A2","Aflatoxin B1 aldehyde reductase member 2","Matrix","Metabolism > Amino acid metabolism > GABA metabolism | Metabolism > Detoxification > Xenobiotic metabolism",0.215146338815035,0.169935625830574,FALSE,26.8645226397189,26.9204717135824,27.1766947390735,26.8872396051098,26.8228231717154,26.6061872991045,"complete"
"O43491-4","EPB41L2","Band 4.1-like protein 2",NA,NA,-0.532591053264632,0.000746803098705635,FALSE,24.783952947948,24.7336340152035,24.6438381428673,25.2186318447291,25.3328890370791,25.2076773840045,"complete"
"O43491;O43491-3;O43491-2","EPB41L2","Band 4.1-like protein 2",NA,NA,0.194127200549637,0.377874874157457,FALSE,28.8131519157969,28.4939758646404,28.5681717987907,28.1062236988364,28.5524084457137,28.634285833029,"complete"
"O43504","LAMTOR5","Ragulator complex protein LAMTOR5",NA,NA,0.0439213890605998,0.786332163911122,FALSE,27.9657546900674,27.9426634494472,27.5358702426949,27.7059872435165,27.7777690052533,27.8287679662579,"complete"
"O43505","B4GAT1","Beta-1,4-glucuronyltransferase 1",NA,NA,0.635431683252264,0.0937131175316225,FALSE,25.8121240072709,25.5864480696069,25.685477532279,24.7452768749985,24.9433413948247,25.4891362895768,"complete"
"O43583","DENR","Density-regulated protein",NA,NA,0.0390534263567837,0.935527609138926,FALSE,NA,25.1146853433299,24.3487768377792,24.6199805038061,24.8278029347701,24.6302495540171,NA
"O43615","TIMM44","Mitochondrial import inner membrane translocase subunit TIM44","MIM","Protein import, sorting and homeostasis > Protein import and sorting > Import motor",0.231238111122398,0.1159516517568,FALSE,29.7606384520208,29.8587586755191,30.025362642185,29.7912157295701,29.6638414840347,29.4959882227529,"complete"
"O43617;O43617-2","TRAPPC3","Trafficking protein particle complex subunit 3",NA,NA,-0.171151118614233,0.262123657486797,FALSE,23.777318343016,23.5624475240515,23.5623872903108,23.5924525257047,23.9114364267176,23.9117175607987,"complete"
"O43633","CHMP2A","Charged multivesicular body protein 2a",NA,NA,0.905511530698334,0.0237618033950915,FALSE,25.1319935322022,25.2209524799796,24.6621575399956,24.1023328726416,23.9867902849642,24.2094458024766,"complete"
"O43660;O43660-2","PLRG1","Pleiotropic regulator 1",NA,NA,1.93959131700575,0.0982829574436265,FALSE,23.7526697846886,24.3648332551894,23.6118075254792,NA,22.4357224974677,21.5046352454256,NA
"O43663-4;O43663;O43663-2;O43663-3","PRC1","Protein regulator of cytokinesis 1",NA,NA,0.322899802664367,0.0718584618047331,FALSE,NA,24.0683850808622,24.2041947910078,23.6523136120017,23.9868514188513,23.8010053689589,NA
"O43674-2;O43674","NDUFB5","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial","MIM","OXPHOS > Complex I > CI subunits | OXPHOS > OXPHOS subunits",0.413099944843534,0.204308925606268,FALSE,28.1299330186069,28.5901035576177,28.4155637762138,28.413070311443,27.7587689789063,27.7244612275585,"complete"
"O43676","NDUFB3","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 3","MIM","OXPHOS > Complex I > CI subunits | OXPHOS > OXPHOS subunits",0.480523339673301,0.0102816912304375,FALSE,27.378018442894,27.5036601359774,27.5807461466188,27.1556220699832,26.9826976764829,26.8825349600042,"complete"
